RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,Revenue,NetPrice
95,CA-2016-149587,2016-01-31,2016-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2.0,0.0,16.1504,16.8096,0.3295999999999992
96,US-2018-109484,2018-11-06,2018-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206.0,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1.0,0.7,-3.788,9.47,3.977400000000001
97,CA-2018-161018,2018-11-09,2018-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7.0,0.0,40.5426,55.9874,2.2064
98,CA-2018-157833,2018-06-17,2018-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3.0,0.2,17.9592,33.3528,4.10496
99,CA-2017-149223,2017-09-06,2017-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6.0,0.0,22.5852,55.294799999999995,5.451599999999999
100,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7.0,0.2,22.6184,42.005599999999994,2.2156799999999994
101,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3.0,0.2,-10.7973,106.7733,31.352160000000005
102,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3.0,0.8,-3.0396,4.8276,0.5244800000000001
103,CA-2017-129903,2017-12-01,2017-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4.0,0.0,11.7208,12.199200000000001,0.11960000000000015
104,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6.0,0.2,-26.8758,265.7718,39.01968
105,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3.0,0.2,-3.8385,106.1985,29.343199999999996
106,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3.0,0.7,-25.8174,62.6994,8.851680000000002
107,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8.0,0.2,17.6016,56.51039999999999,3.8908799999999983
108,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1.0,0.2,2.0994,25.8926,19.034560000000003
109,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1.0,0.2,1.0738,2.2302,0.9251199999999999
110,CA-2016-129476,2016-10-15,2016-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5.0,0.2,67.992,271.96799999999996,32.63615999999999
111,CA-2018-146780,2018-12-25,2018-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,0.0,10.9096,31.050400000000003,10.070400000000003
112,CA-2017-128867,2017-11-03,2017-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2.0,0.0,22.788,53.172,15.191999999999998
113,CA-2017-128867,2017-11-03,2017-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6.0,0.0,13.3476,13.892399999999999,0.09079999999999977
114,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14.0,0.2,14.5348,25.561199999999996,0.6300799999999998
115,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2.0,0.2,1.652,3.0679999999999996,0.5663999999999999
116,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3.0,0.2,7.4925,16.4835,2.3975999999999997
117,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6.0,0.2,44.0316,86.4324,5.653440000000001
118,CA-2016-110457,2016-03-02,2016-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3.0,0.0,165.3813,622.1487,152.2558
119,US-2016-136476,2016-04-05,2016-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79399999999995,1.0,0.7,-115.7156,273.5096,116.76756
120,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3.0,0.0,18.3456,28.694399999999998,3.449599999999999
121,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4.0,0.0,13.878,16.962,0.7709999999999999
122,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6.0,0.0,63.4368,163.1232,16.6144
123,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9.0,0.0,51.75899999999999,63.261,1.2780000000000011
124,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7.0,0.0,19.7316,48.308400000000006,4.082400000000001
125,US-2015-152030,2015-12-26,2015-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3.0,0.3,-8.5794,609.1374,144.13392
126,US-2015-134614,2015-09-20,2015-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6.0,0.5,-407.682,1025.382,119.42200000000001
127,US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2.0,0.7,-1.8308,4.2188,0.9074400000000002
128,US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7.0,0.2,30.499,213.493,20.9136
129,US-2017-125969,2017-11-06,2017-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42399999999998,2.0,0.2,-9.1602,90.58419999999998,39.89775999999999
130,US-2017-125969,2017-11-06,2017-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3.0,0.0,26.2416,212.3184,62.0256
131,US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5.0,0.4,-11.994000000000002,71.964,10.074959999999999
132,US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2.0,0.2,29.364,48.94,7.830399999999999
133,US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9.0,0.2,6.9732,14.4828,0.6675199999999999
134,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3.0,0.0,9.6192,10.4208,0.26720000000000016
135,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1.0,0.0,16.6568,18.783199999999997,2.1263999999999967
136,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4.0,0.0,3.4560000000000004,8.064,1.152
137,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2.0,0.0,1.9698,2.0501999999999994,0.04019999999999968
138,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3.0,0.2,26.6616,49.5144,6.09408
139,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6.0,0.0,18.4464,47.4336,4.8312
140,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14.0,0.0,20.6976,22.422399999999996,0.12319999999999963
141,CA-2017-110366,2017-09-05,2017-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2.0,0.2,10.35,72.45,24.84
142,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3.0,0.0,2.3814,6.4386,1.3524
143,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3.0,0.0,5.1042,5.7558,0.21720000000000006
144,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3.0,0.0,68.976,74.72399999999999,1.9159999999999968
145,CA-2018-155376,2018-12-22,2018-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3.0,0.0,218.2518,621.1782,134.3088
146,CA-2016-110744,2016-09-07,2016-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7.0,0.0,20.1579,651.7720999999999,90.23059999999998
147,CA-2015-110072,2015-10-22,2015-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4.0,0.2,12.9096,80.97840000000001,13.613760000000003
148,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11.0,0.0,103.8015,280.6485,16.077
149,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3.0,0.0,5.9988,143.9712,45.99080000000001
150,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8.0,0.0,585.552,1366.288,97.592
151,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5.0,0.0,80.6285,90.92150000000001,2.058600000000001
152,CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5.0,0.2,17.766,140.154,19.58208
153,CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.18400000000003,2.0,0.2,15.2388,187.94520000000003,69.08256000000002
154,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7.0,0.0,26.271,32.109,0.8340000000000002
155,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4.0,0.0,48.5392,56.980799999999995,2.1103999999999985
156,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6.0,0.0,21.0288,59.85119999999999,6.470399999999998
157,CA-2016-118948,2016-05-28,2016-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3.0,0.0,1.7901,4.8399,1.0166000000000002
158,CA-2015-104269,2015-03-01,2015-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2.0,0.2,51.4764,406.09159999999997,141.84607999999997
159,CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2.0,0.0,6.8714,7.748599999999999,0.4385999999999992
160,CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7.0,0.0,236.2325,708.6975,67.495
161,CA-2017-162733,2017-05-11,2017-05-12,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1.0,0.0,2.6910000000000003,3.289,0.5979999999999999
162,CA-2016-119697,2016-12-28,2016-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38399999999999,2.0,0.2,1.3596,53.02439999999999,20.665919999999996
163,CA-2017-154508,2017-11-16,2017-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5.0,0.0,13.348,15.051999999999998,0.34079999999999944
164,CA-2017-113817,2017-11-07,2017-11-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2.0,0.2,9.688,17.991999999999997,3.3215999999999988
165,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3.0,0.2,2.7324,7.2036,1.19232
166,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.951999999998,8.0,0.4,-1359.9920000000004,9519.944,815.9952
167,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3.0,0.2,-58.6347,334.5627,104.85264
168,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9.0,0.3,-24.858,1764.918,139.20479999999998
169,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6.0,0.2,6.8136,25.2504,2.4582399999999995
